affiliateid,orgid,pacid,cycle,CID,FirstLastP,Contrib,Indivs,Pacs,Total,Rank,CRPICO,ReleaseDate,NetRcpts
"",D000021757,"",2020,N00045589,Brad Barron (L),Berkshire Hathaway,4200,0,4200,5,C,2021-03-22 00:00:00 +0000,112187.45
"",D000000115,"",2020,N00045589,Brad Barron (L),Microsoft Corp,4050,0,4050,6,C,2021-03-22 00:00:00 +0000,112187.45
"",D000000089,"",2020,N00045589,Brad Barron (L),FedEx Corp,2800,0,2800,7,C,2021-03-22 00:00:00 +0000,112187.45
"","","",2020,N00045589,Brad Barron (L),Gravity Diagnostics,2800,0,2800,8,C,2021-03-22 00:00:00 +0000,112187.45
"",D000000652,"",2020,N00045589,Brad Barron (L),Humana Inc,2800,0,2800,9,C,2021-03-22 00:00:00 +0000,112187.45
"","","",2020,N00045589,Brad Barron (L),Chris Wiest Attorney at Law,2800,0,2800,10,C,2021-03-22 00:00:00 +0000,112187.45
"","","",2020,N00045589,Brad Barron (L),Tmmk,2800,0,2800,11,C,2021-03-22 00:00:00 +0000,112187.45
"","","",2020,N00045589,Brad Barron (L),"Elliot Scheirman Campaign, Dba",2000,0,2000,12,C,2021-03-22 00:00:00 +0000,112187.45
"","","",2020,N00045589,Brad Barron (L),Hills,1500,0,1500,13,C,2021-03-22 00:00:00 +0000,112187.45
"","","",2020,N00045589,Brad Barron (L),Diller Farm Works,1200,0,1200,14,C,2021-03-22 00:00:00 +0000,112187.45
"",D000022049,"",2020,N00045589,Brad Barron (L),Jana Partners,1000,0,1000,15,C,2021-03-22 00:00:00 +0000,112187.45
"","","",2020,N00045589,Brad Barron (L),Keller Photography,1000,0,1000,16,C,2021-03-22 00:00:00 +0000,112187.45
"","","",2020,N00045589,Brad Barron (L),Abaco,1000,0,1000,17,C,2021-03-22 00:00:00 +0000,112187.45
"","","",2020,N00045589,Brad Barron (L),Kettering Physician Network,1000,0,1000,18,C,2021-03-22 00:00:00 +0000,112187.45
"","","",2020,N00038996,Alyssa Dara McDowell (I),"",0,0,0,0,C,2021-03-22 00:00:00 +0000,0.0
"","","",2020,N00046128,Derek Petteys (3),"",0,0,0,0,C,2021-03-22 00:00:00 +0000,0.0
