affiliateid,orgid,pacid,cycle,CID,FirstLastP,Contrib,Indivs,Pacs,Total,Rank,CRPICO,ReleaseDate,NetRcpts
"",D000000350,"",2018,N00006236,John A Barrasso (R),Delta Air Lines,45600,10000,55600,1,I,2019-06-10 00:00:00 +0000,7380997.48
"",D000000391,"",2018,N00006236,John A Barrasso (R),Amgen Inc,31150,10000,41150,2,I,2019-06-10 00:00:00 +0000,7380997.48
"",D000000658,"",2018,N00006236,John A Barrasso (R),Pinnacle West Capital,25400,10000,35400,3,I,2019-06-10 00:00:00 +0000,7380997.48
"",D000021873,"",2018,N00006236,John A Barrasso (R),Blackstone Group,32200,0,32200,4,I,2019-06-10 00:00:00 +0000,7380997.48
"",D000000015,"",2018,N00006236,John A Barrasso (R),Chevron Corp,21900,10000,31900,5,I,2019-06-10 00:00:00 +0000,7380997.48
"",D000000368,"",2018,N00006236,John A Barrasso (R),Exelon Corp,18400,10000,28400,6,I,2019-06-10 00:00:00 +0000,7380997.48
"",D000000535,"",2018,N00006236,John A Barrasso (R),DISH Network,23300,5000,28300,7,I,2019-06-10 00:00:00 +0000,7380997.48
"",D000021982,"",2018,N00006236,John A Barrasso (R),Fierce Government Relations,26400,0,26400,8,I,2019-06-10 00:00:00 +0000,7380997.48
"",D000025214,"",2018,N00006236,John A Barrasso (R),CVS Health,14900,10000,24900,9,I,2019-06-10 00:00:00 +0000,7380997.48
"",D000021890,"",2018,N00006236,John A Barrasso (R),Capital Group Companies,14500,10000,24500,10,I,2019-06-10 00:00:00 +0000,7380997.48
"",D000000321,"",2018,N00006236,John A Barrasso (R),NextEra Energy,15500,8000,23500,11,I,2019-06-10 00:00:00 +0000,7380997.48
D000000195,D000021757,"",2018,N00006236,John A Barrasso (R),BNSF Railway,16000,7000,23000,12,I,2019-06-10 00:00:00 +0000,7380997.48
"",D000032948,"",2018,N00006236,John A Barrasso (R),Crestview Partners,21600,0,21600,13,I,2019-06-10 00:00:00 +0000,7380997.48
"",D000029511,"",2018,N00006236,John A Barrasso (R),EmergeOrtho,10400,10000,20400,14,I,2019-06-10 00:00:00 +0000,7380997.48
"",D000024424,"",2018,N00006236,John A Barrasso (R),Border Health,0,20000,20000,15,I,2019-06-10 00:00:00 +0000,7380997.48
"",D000000348,"",2018,N00006236,John A Barrasso (R),UnitedHealth Group,10000,10000,20000,15,I,2019-06-10 00:00:00 +0000,7380997.48
"",D000067357,"",2018,N00006236,John A Barrasso (R),S-3 Group,19000,0,19000,17,I,2019-06-10 00:00:00 +0000,7380997.48
"",D000000724,"",2018,N00006236,John A Barrasso (R),"Brownstein, Hyatt et al",13400,5500,18900,18,I,2019-06-10 00:00:00 +0000,7380997.48
"",D000000138,"",2018,N00006236,John A Barrasso (R),Pfizer Inc,8700,10000,18700,19,I,2019-06-10 00:00:00 +0000,7380997.48
"","","",2018,N00006236,John A Barrasso (R),Common Values PAC,0,18500,18500,20,I,2019-06-10 00:00:00 +0000,7380997.48
"",D000030071,"",2018,N00027793,Gary Trauner (D),State of Wyoming,12340,0,12340,1,C,2019-06-10 00:00:00 +0000,887393.5599999999
"",D000032214,"",2018,N00027793,Gary Trauner (D),C-Note Management,10800,0,10800,2,C,2019-06-10 00:00:00 +0000,887393.5599999999
"","","",2018,N00027793,Gary Trauner (D),Cathartes Private Investments,10800,0,10800,2,C,2019-06-10 00:00:00 +0000,887393.5599999999
"",D000061299,"",2018,N00027793,Gary Trauner (D),Flat Creek Ranch,10800,0,10800,2,C,2019-06-10 00:00:00 +0000,887393.5599999999
"","","",2018,N00027793,Gary Trauner (D),Haberfeld Assoc,10800,0,10800,2,C,2019-06-10 00:00:00 +0000,887393.5599999999
"",D000022219,"",2018,N00027793,Gary Trauner (D),Renaissance Technologies,10800,0,10800,2,C,2019-06-10 00:00:00 +0000,887393.5599999999
"","","",2018,N00027793,Gary Trauner (D),Victory Now PAC,0,10000,10000,7,C,2019-06-10 00:00:00 +0000,887393.5599999999
"","","",2018,N00027793,Gary Trauner (D),Fairfield Public Schools,6700,0,6700,8,C,2019-06-10 00:00:00 +0000,887393.5599999999
"","","",2018,N00027793,Gary Trauner (D),Spence Law Firm,6400,0,6400,9,C,2019-06-10 00:00:00 +0000,887393.5599999999
"",D000031808,"",2018,N00027793,Gary Trauner (D),Barnes & Noble                                    ,5400,0,5400,10,C,2019-06-10 00:00:00 +0000,887393.5599999999
"","","",2018,N00027793,Gary Trauner (D),Bassett Feeding Inc,5400,0,5400,10,C,2019-06-10 00:00:00 +0000,887393.5599999999
"","","",2018,N00027793,Gary Trauner (D),Digitech Computer,5400,0,5400,10,C,2019-06-10 00:00:00 +0000,887393.5599999999
"","","",2018,N00027793,Gary Trauner (D),Emergacare,5400,0,5400,10,C,2019-06-10 00:00:00 +0000,887393.5599999999
