affiliateid,orgid,pacid,cycle,CID,FirstLastP,Contrib,Indivs,Pacs,Total,Rank,CRPICO,ReleaseDate,NetRcpts
"",D000000113,"",2020,N00024790,Jeanne Shaheen (D),Emily's List,164391,0,164391,1,I,2021-03-22 00:00:00 +0000,19391936.540000003
"",D000033047,"",2020,N00024790,Jeanne Shaheen (D),Dartmouth College,63956,0,63956,2,I,2021-03-22 00:00:00 +0000,19391936.540000003
"",D000065181,"",2020,N00024790,Jeanne Shaheen (D),Votesane PAC,55500,0,55500,3,I,2021-03-22 00:00:00 +0000,19391936.540000003
"",D000030677,"",2020,N00024790,Jeanne Shaheen (D),University of New Hampshire,54612,0,54612,4,I,2021-03-22 00:00:00 +0000,19391936.540000003
"",D000032285,"",2020,N00024790,Jeanne Shaheen (D),Capital Group,51805,0,51805,5,I,2021-03-22 00:00:00 +0000,19391936.540000003
"",D000000544,"",2020,N00024790,Jeanne Shaheen (D),Harvard University,46727,0,46727,6,I,2021-03-22 00:00:00 +0000,19391936.540000003
"",D000025328,"",2020,N00024790,Jeanne Shaheen (D),Democracy Engine,36941,0,36941,7,I,2021-03-22 00:00:00 +0000,19391936.540000003
"",D000037810,"",2020,N00024790,Jeanne Shaheen (D),State of New Hampshire,35518,0,35518,8,I,2021-03-22 00:00:00 +0000,19391936.540000003
"",D000000406,"",2020,N00024790,Jeanne Shaheen (D),University of California,34784,0,34784,9,I,2021-03-22 00:00:00 +0000,19391936.540000003
"",D000022300,"",2020,N00024790,Jeanne Shaheen (D),US Government,34325,0,34325,10,I,2021-03-22 00:00:00 +0000,19391936.540000003
"",D000052457,"",2020,N00024790,Jeanne Shaheen (D),J Street,31988,1070,33058,11,I,2021-03-22 00:00:00 +0000,19391936.540000003
"",D000000461,"",2020,N00024790,Jeanne Shaheen (D),Comcast Corp,20802,10000,30802,12,I,2021-03-22 00:00:00 +0000,19391936.540000003
"",D000000583,"",2020,N00024790,Jeanne Shaheen (D),BAE Systems,27027,1000,28027,13,I,2021-03-22 00:00:00 +0000,19391936.540000003
"",D000049993,"",2020,N00024790,Jeanne Shaheen (D),Dartmouth-Hitchcock Medical Center      ,27236,0,27236,14,I,2021-03-22 00:00:00 +0000,19391936.540000003
D000021987,D000000328,"",2020,N00024790,Jeanne Shaheen (D),FMR Corp,24001,3000,27001,15,I,2021-03-22 00:00:00 +0000,19391936.540000003
"",D000037220,"",2020,N00024790,Jeanne Shaheen (D),Ropes & Gray,26907,0,26907,16,I,2021-03-22 00:00:00 +0000,19391936.540000003
"",D000000109,"",2020,N00024790,Jeanne Shaheen (D),Blue Cross/Blue Shield,14065,12500,26565,17,I,2021-03-22 00:00:00 +0000,19391936.540000003
"","",C00097568,2020,N00024790,Jeanne Shaheen (D),Raytheon Technologies,15397,11000,26397,18,I,2021-03-22 00:00:00 +0000,19391936.540000003
"",D000000115,"",2020,N00024790,Jeanne Shaheen (D),Microsoft Corp,15402,10000,25402,19,I,2021-03-22 00:00:00 +0000,19391936.540000003
"",D000000333,"",2020,N00024790,Jeanne Shaheen (D),"Kleiner, Perkins et al                            ",22400,0,22400,20,I,2021-03-22 00:00:00 +0000,19391936.540000003
"","","",2020,N00045112,Corky Messner (R),Messner Reeves Llp,26250,0,26250,1,C,2021-03-22 00:00:00 +0000,4068749.0700000003
"",D000042522,"",2020,N00045112,Corky Messner (R),Chipotle Mexican Grill,16000,0,16000,2,C,2021-03-22 00:00:00 +0000,4068749.0700000003
