affiliateid,orgid,pacid,cycle,CID,FirstLastP,Contrib,Indivs,Pacs,Total,Rank,CRPICO,ReleaseDate,NetRcpts
"",D000028985,"",2018,N00033085,Ted Cruz (R),Senate Conservatives Fund,268388,0,268388,1,I,2019-06-10 00:00:00 +0000,45260805.91
"",D000000763,"",2018,N00033085,Ted Cruz (R),Club for Growth,234832,0,234832,2,I,2019-06-10 00:00:00 +0000,45260805.91
D000058697,D000067658,"",2018,N00033085,Ted Cruz (R),Woodforest National Bank,108101,0,108101,3,I,2019-06-10 00:00:00 +0000,45260805.91
"",D000022158,"",2018,N00033085,Ted Cruz (R),NorPAC,95950,0,95950,4,I,2019-06-10 00:00:00 +0000,45260805.91
"",D000000104,"",2018,N00033085,Ted Cruz (R),Lockheed Martin,57051,10000,67051,5,I,2019-06-10 00:00:00 +0000,45260805.91
"",D000000464,"",2018,N00033085,Ted Cruz (R),Sullivan & Cromwell,64200,0,64200,6,I,2019-06-10 00:00:00 +0000,45260805.91
D000029234,D000029233,"",2018,N00033085,Ted Cruz (R),Stewart Title Guaranty,56115,0,56115,7,I,2019-06-10 00:00:00 +0000,45260805.91
"",D000000350,"",2018,N00033085,Ted Cruz (R),Delta Air Lines,37629,10000,47629,8,I,2019-06-10 00:00:00 +0000,45260805.91
"",D000000085,"",2018,N00033085,Ted Cruz (R),Goldman Sachs,41100,5000,46100,9,I,2019-06-10 00:00:00 +0000,45260805.91
D000000195,D000021757,"",2018,N00033085,Ted Cruz (R),BNSF Railway,35872,10000,45872,10,I,2019-06-10 00:00:00 +0000,45260805.91
"",D000064995,"",2018,N00033085,Ted Cruz (R),Pbf Energy,42750,0,42750,11,I,2019-06-10 00:00:00 +0000,45260805.91
"",D000028612,"",2018,N00033085,Ted Cruz (R),Republican Jewish Coalition,32474,10000,42474,12,I,2019-06-10 00:00:00 +0000,45260805.91
"",D000000785,"",2018,N00033085,Ted Cruz (R),Southwest Airlines,37402,4998,42400,13,I,2019-06-10 00:00:00 +0000,45260805.91
"",D000031322,"",2018,N00033085,Ted Cruz (R),Insperity,42225,0,42225,14,I,2019-06-10 00:00:00 +0000,45260805.91
"",D000000686,"",2018,N00033085,Ted Cruz (R),"Gibson, Dunn & Crutcher",41300,0,41300,15,I,2019-06-10 00:00:00 +0000,45260805.91
"",D000000344,"",2018,N00033085,Ted Cruz (R),Greenberg Traurig LLP,36500,2500,39000,16,I,2019-06-10 00:00:00 +0000,45260805.91
"",D000021967,"",2018,N00033085,Ted Cruz (R),Duty Free Americas,37800,0,37800,17,I,2019-06-10 00:00:00 +0000,45260805.91
"",D000030289,"",2018,N00033085,Ted Cruz (R),Taste of Texas Restaurant,37100,0,37100,18,I,2019-06-10 00:00:00 +0000,45260805.91
"",D000029616,"",2018,N00033085,Ted Cruz (R),USAA,26638,10000,36638,19,I,2019-06-10 00:00:00 +0000,45260805.91
D000000157,D000067697,"",2018,N00033085,Ted Cruz (R),American Airlines,26848,9000,35848,20,I,2019-06-10 00:00:00 +0000,45260805.91
D000022008,D000067823,"",2018,N00033540,Beto O'Rourke (D),Google Inc,235070,0,235070,1,C,2019-06-10 00:00:00 +0000,78979726.01
D000026918,D000052457,"",2018,N00033540,Beto O'Rourke (D),JStreetPAC,183034,0,183034,2,C,2019-06-10 00:00:00 +0000,78979726.01
"",D000022296,"",2018,N00033540,Beto O'Rourke (D),University of Texas,134844,0,134844,3,C,2019-06-10 00:00:00 +0000,78979726.01
D000022490,D000022296,"",2018,N00033540,Beto O'Rourke (D),University of Texas/Austin,112758,0,112758,4,C,2019-06-10 00:00:00 +0000,78979726.01
"",D000041344,"",2018,N00033540,Beto O'Rourke (D),Baylor College of Medicine,109509,0,109509,5,C,2019-06-10 00:00:00 +0000,78979726.01
"",D000025328,"",2018,N00033540,Beto O'Rourke (D),Democracy Engine,108357,0,108357,6,C,2019-06-10 00:00:00 +0000,78979726.01
"",D000021754,"",2018,N00033540,Beto O'Rourke (D),Apple Inc,106982,0,106982,7,C,2019-06-10 00:00:00 +0000,78979726.01
"",D000000720,"",2018,N00033540,Beto O'Rourke (D),IBM Corp,82771,0,82771,8,C,2019-06-10 00:00:00 +0000,78979726.01
"",D000033563,"",2018,N00033540,Beto O'Rourke (D),Facebook Inc,80127,0,80127,9,C,2019-06-10 00:00:00 +0000,78979726.01
"",D000000129,"",2018,N00033540,Beto O'Rourke (D),Exxon Mobil,78434,0,78434,10,C,2019-06-10 00:00:00 +0000,78979726.01
"",D000030346,"",2018,N00033540,Beto O'Rourke (D),Texas A&M University,76552,0,76552,11,C,2019-06-10 00:00:00 +0000,78979726.01
"",D000000115,"",2018,N00033540,Beto O'Rourke (D),Microsoft Corp,75648,0,75648,12,C,2019-06-10 00:00:00 +0000,78979726.01
"",D000037089,"",2018,N00033540,Beto O'Rourke (D),Rice University,73840,0,73840,13,C,2019-06-10 00:00:00 +0000,78979726.01
"",D000000076,"",2018,N00033540,Beto O'Rourke (D),AT&T Inc,66437,0,66437,14,C,2019-06-10 00:00:00 +0000,78979726.01
D000000157,D000067697,"",2018,N00033540,Beto O'Rourke (D),American Airlines,64486,0,64486,15,C,2019-06-10 00:00:00 +0000,78979726.01
"",D000023883,"",2018,N00033540,Beto O'Rourke (D),Amazon.com,62680,0,62680,16,C,2019-06-10 00:00:00 +0000,78979726.01
D000068122,D000000585,"",2018,N00033540,Beto O'Rourke (D),Dell,60492,0,60492,17,C,2019-06-10 00:00:00 +0000,78979726.01
"",D000000750,"",2018,N00033540,Beto O'Rourke (D),Stanford University,60490,0,60490,18,C,2019-06-10 00:00:00 +0000,78979726.01
D000022652,D000022296,"",2018,N00033540,Beto O'Rourke (D),University of Texas/Southwestern,58381,0,58381,19,C,2019-06-10 00:00:00 +0000,78979726.01
