affiliateid,orgid,pacid,cycle,CID,FirstLastP,Contrib,Indivs,Pacs,Total,Rank,CRPICO,ReleaseDate,NetRcpts
"",D000000686,"",2018,N00027658,Kirsten Gillibrand (D),"Gibson, Dunn & Crutcher",38284,0,38284,18,I,2019-06-10 00:00:00 +0000,20360117.91
"",D000027415,"",2018,N00027658,Kirsten Gillibrand (D),Marsh & McLennan,27750,10000,37750,19,I,2019-06-10 00:00:00 +0000,20360117.91
"",D000037602,"",2018,N00027658,Kirsten Gillibrand (D),"Simpson, Thacher & Bartlett",37177,0,37177,20,I,2019-06-10 00:00:00 +0000,20360117.91
"",D000000085,"",2018,N00042767,Chele Farley (R),Goldman Sachs,29100,0,29100,1,C,2019-06-10 00:00:00 +0000,1391767.25
"",D000036995,"",2018,N00042767,Chele Farley (R),Red Apple Group,16200,0,16200,2,C,2019-06-10 00:00:00 +0000,1391767.25
"",D000035866,"",2018,N00042767,Chele Farley (R),Midtown Equities,13800,0,13800,3,C,2019-06-10 00:00:00 +0000,1391767.25
"",D000036555,"",2018,N00042767,Chele Farley (R),Paulson & Co,12300,0,12300,4,C,2019-06-10 00:00:00 +0000,1391767.25
"",D000055101,"",2018,N00042767,Chele Farley (R),Otis Eastern,11050,0,11050,5,C,2019-06-10 00:00:00 +0000,1391767.25
"",D000021845,"",2018,N00042767,Chele Farley (R),Apollo Global Management,10800,0,10800,6,C,2019-06-10 00:00:00 +0000,1391767.25
"",D000047864,"",2018,N00042767,Chele Farley (R),Bluff Point Assoc,10800,0,10800,6,C,2019-06-10 00:00:00 +0000,1391767.25
"",D000032962,"",2018,N00042767,Chele Farley (R),Crown Acquisitions,10800,0,10800,6,C,2019-06-10 00:00:00 +0000,1391767.25
"",D000034490,"",2018,N00042767,Chele Farley (R),HJ Kalikow & Co                         ,10800,0,10800,6,C,2019-06-10 00:00:00 +0000,1391767.25
"","","",2018,N00042767,Chele Farley (R),Jordache Enterprises,10800,0,10800,6,C,2019-06-10 00:00:00 +0000,1391767.25
"",D000000358,"",2018,N00042767,Chele Farley (R),KKR & Co,10800,0,10800,6,C,2019-06-10 00:00:00 +0000,1391767.25
"","","",2018,N00042767,Chele Farley (R),United Legwear Co,10800,0,10800,6,C,2019-06-10 00:00:00 +0000,1391767.25
"","","",2018,N00042767,Chele Farley (R),Met Tel,10400,0,10400,13,C,2019-06-10 00:00:00 +0000,1391767.25
"",D000035181,"",2018,N00042767,Chele Farley (R),"Kramer, Levin et al",10100,0,10100,14,C,2019-06-10 00:00:00 +0000,1391767.25
"","","",2018,N00042767,Chele Farley (R),New York Republican Federal Campaign Cmte,0,10000,10000,15,C,2019-06-10 00:00:00 +0000,1391767.25
"",D000000464,"",2018,N00042767,Chele Farley (R),Sullivan & Cromwell,7950,0,7950,16,C,2019-06-10 00:00:00 +0000,1391767.25
"",D000000615,"",2018,N00042767,Chele Farley (R),"Wachtell, Lipton et al",7700,0,7700,17,C,2019-06-10 00:00:00 +0000,1391767.25
D000020989,D000020995,"",2018,N00042767,Chele Farley (R),UBS Financial Services,5650,0,5650,18,C,2019-06-10 00:00:00 +0000,1391767.25
"","","",2018,N00042767,Chele Farley (R),Automattic,5400,0,5400,19,C,2019-06-10 00:00:00 +0000,1391767.25
D000060388,D000066768,"",2018,N00042767,Chele Farley (R),BMO Capital Markets,5400,0,5400,19,C,2019-06-10 00:00:00 +0000,1391767.25
"","","",2018,N00042767,Chele Farley (R),Cragmoor Cpaital Advisors,5400,0,5400,19,C,2019-06-10 00:00:00 +0000,1391767.25
"","","",2018,N00042767,Chele Farley (R),Del Mar Development,5400,0,5400,19,C,2019-06-10 00:00:00 +0000,1391767.25
"",D000033447,"",2018,N00042767,Chele Farley (R),Energy Capital Partners,5400,0,5400,19,C,2019-06-10 00:00:00 +0000,1391767.25
"",D000068959,"",2018,N00042767,Chele Farley (R),Global Credit Advisers,5400,0,5400,19,C,2019-06-10 00:00:00 +0000,1391767.25
"",D000034198,"",2018,N00042767,Chele Farley (R),Greylock Partners,5400,0,5400,19,C,2019-06-10 00:00:00 +0000,1391767.25
"","","",2018,N00042767,Chele Farley (R),Hill Path Capital,5400,0,5400,19,C,2019-06-10 00:00:00 +0000,1391767.25
"","","",2018,N00042767,Chele Farley (R),Hirschfeld Properties,5400,0,5400,19,C,2019-06-10 00:00:00 +0000,1391767.25
"","","",2018,N00042767,Chele Farley (R),John L Loeb Assoc,5400,0,5400,19,C,2019-06-10 00:00:00 +0000,1391767.25
"","","",2018,N00042767,Chele Farley (R),Living the Dream Films,5400,0,5400,19,C,2019-06-10 00:00:00 +0000,1391767.25
"","","",2018,N00042767,Chele Farley (R),MAEVA Group,5400,0,5400,19,C,2019-06-10 00:00:00 +0000,1391767.25
"","","",2018,N00042767,Chele Farley (R),McV Ads,5400,0,5400,19,C,2019-06-10 00:00:00 +0000,1391767.25
"",D000022147,"",2018,N00042767,Chele Farley (R),Neuberger Berman LLC,5400,0,5400,19,C,2019-06-10 00:00:00 +0000,1391767.25
D000036197,"","",2018,N00042767,Chele Farley (R),New York Republican State Cmte,5400,0,5400,19,C,2019-06-10 00:00:00 +0000,1391767.25
"","","",2018,N00042767,Chele Farley (R),Ongaro Interiors,5400,0,5400,19,C,2019-06-10 00:00:00 +0000,1391767.25
"",D000036517,"",2018,N00042767,Chele Farley (R),Park Strategies,5400,0,5400,19,C,2019-06-10 00:00:00 +0000,1391767.25
"","","",2018,N00042767,Chele Farley (R),Psam,5400,0,5400,19,C,2019-06-10 00:00:00 +0000,1391767.25
"","","",2018,N00042767,Chele Farley (R),RKO Pictures,5400,0,5400,19,C,2019-06-10 00:00:00 +0000,1391767.25
"",D000037182,"",2018,N00042767,Chele Farley (R),Rockefeller University,5400,0,5400,19,C,2019-06-10 00:00:00 +0000,1391767.25
"",D000037488,"",2018,N00042767,Chele Farley (R),Sexton Companies,5400,0,5400,19,C,2019-06-10 00:00:00 +0000,1391767.25
"","","",2018,N00042767,Chele Farley (R),Stifle Nicolaus,5400,0,5400,19,C,2019-06-10 00:00:00 +0000,1391767.25
"",D000068889,"",2018,N00042767,Chele Farley (R),Thompson Education Center,5400,0,5400,19,C,2019-06-10 00:00:00 +0000,1391767.25
"","","",2018,N00042767,Chele Farley (R),White Dean Energy,5400,0,5400,19,C,2019-06-10 00:00:00 +0000,1391767.25
"","","",2018,N00030614,Scott Noren (I),Postcard Mania,2694,0,2694,1,C,2019-06-10 00:00:00 +0000,63270.47
