affiliateid,orgid,pacid,cycle,CID,FirstLastP,Contrib,Indivs,Pacs,Total,Rank,CRPICO,ReleaseDate,NetRcpts
"","","",2020,N00045880,Lisa Savage (3),Portsmouth Naval Shipyard,2500,0,2500,4,C,2021-03-22 00:00:00 +0000,208800.08
"","","",2020,N00045880,Lisa Savage (3),Ripple Labs,2250,0,2250,5,C,2021-03-22 00:00:00 +0000,208800.08
"",D000037350,"",2020,N00045880,Lisa Savage (3),San Francisco State University,1650,0,1650,6,C,2021-03-22 00:00:00 +0000,208800.08
"",D000066741,"",2020,N00045880,Lisa Savage (3),AON plc,1600,0,1600,7,C,2021-03-22 00:00:00 +0000,208800.08
"",D000042425,"",2020,N00045880,Lisa Savage (3),Siemens AG,1500,0,1500,8,C,2021-03-22 00:00:00 +0000,208800.08
"","","",2020,N00045880,Lisa Savage (3),Truth In Adoption Maine,1500,0,1500,9,C,2021-03-22 00:00:00 +0000,208800.08
"","","",2020,N00045880,Lisa Savage (3),Global Network Corp,1417,0,1417,10,C,2021-03-22 00:00:00 +0000,208800.08
"","","",2020,N00045880,Lisa Savage (3),Preble Street Resource Center,1400,0,1400,11,C,2021-03-22 00:00:00 +0000,208800.08
"",D000036586,"",2020,N00045880,Lisa Savage (3),Penn State University,1390,0,1390,12,C,2021-03-22 00:00:00 +0000,208800.08
"","","",2020,N00045880,Lisa Savage (3),Videomaker,1264,0,1264,13,C,2021-03-22 00:00:00 +0000,208800.08
"","","",2020,N00045880,Lisa Savage (3),Consultant Pathologist,1000,0,1000,14,C,2021-03-22 00:00:00 +0000,208800.08
"",D000031992,"",2020,N00045880,Lisa Savage (3),Bloomberg Lp,1000,0,1000,15,C,2021-03-22 00:00:00 +0000,208800.08
"",D000000374,"",2020,N00045880,Lisa Savage (3),Cisco Systems,1000,0,1000,16,C,2021-03-22 00:00:00 +0000,208800.08
"","","",2020,N00045880,Lisa Savage (3),Bates College,1000,0,1000,17,C,2021-03-22 00:00:00 +0000,208800.08
"","","",2020,N00045880,Lisa Savage (3),Levi's,1000,0,1000,18,C,2021-03-22 00:00:00 +0000,208800.08
"","","",2020,N00042145,Danielle Vanhelsing (I),"",0,0,0,0,C,2021-03-22 00:00:00 +0000,0.0
"","","",2020,N00046967,Tiffany Bond (I),"",0,0,0,0,C,2021-03-22 00:00:00 +0000,0.0
