affiliateid,orgid,pacid,cycle,CID,FirstLastP,Contrib,Indivs,Pacs,Total,Rank,CRPICO,ReleaseDate,NetRcpts
D000038102,D000030736,"",2018,N00041037,Eric Brakey (R),US Navy Reserve,10800,0,10800,7,C,2019-06-10 00:00:00 +0000,951034.83
"",D000032249,"",2018,N00041037,Eric Brakey (R),Cambridge Assoc,8100,0,8100,13,C,2019-06-10 00:00:00 +0000,951034.83
"","","",2018,N00041037,Eric Brakey (R),Cline Cellars,8100,0,8100,13,C,2019-06-10 00:00:00 +0000,951034.83
"","","",2018,N00041037,Eric Brakey (R),Don Sebastiani & Sons,8100,0,8100,13,C,2019-06-10 00:00:00 +0000,951034.83
"","","",2018,N00041037,Eric Brakey (R),Jewelry Exchange,7900,0,7900,16,C,2019-06-10 00:00:00 +0000,951034.83
"","","",2018,N00041037,Eric Brakey (R),Synertx,6800,0,6800,17,C,2019-06-10 00:00:00 +0000,951034.83
"","",C00613364,2018,N00041037,Eric Brakey (R),Give Me Liberty PAC,0,6000,6000,18,C,2019-06-10 00:00:00 +0000,951034.83
"","","",2018,N00041037,Eric Brakey (R),Lpg Assoc,5700,0,5700,19,C,2019-06-10 00:00:00 +0000,951034.83
"","","",2018,N00041037,Eric Brakey (R),Ad&W Architecturial Doors & Windows,5400,0,5400,20,C,2019-06-10 00:00:00 +0000,951034.83
"","","",2018,N00041037,Eric Brakey (R),Curves,5400,0,5400,20,C,2019-06-10 00:00:00 +0000,951034.83
"","","",2018,N00041037,Eric Brakey (R),Customized Energy Solutions,5400,0,5400,20,C,2019-06-10 00:00:00 +0000,951034.83
"",D000033075,"",2018,N00041037,Eric Brakey (R),Davis-Lynch Inc,5400,0,5400,20,C,2019-06-10 00:00:00 +0000,951034.83
"","","",2018,N00041037,Eric Brakey (R),Irminsul Llc,5400,0,5400,20,C,2019-06-10 00:00:00 +0000,951034.83
"","","",2018,N00041037,Eric Brakey (R),Maine Lobster,5400,0,5400,20,C,2019-06-10 00:00:00 +0000,951034.83
"","","",2018,N00041037,Eric Brakey (R),Mqs Management,5400,0,5400,20,C,2019-06-10 00:00:00 +0000,951034.83
"","","",2018,N00041037,Eric Brakey (R),Netburner,5400,0,5400,20,C,2019-06-10 00:00:00 +0000,951034.83
"","","",2018,N00041037,Eric Brakey (R),Nextgen Management,5400,0,5400,20,C,2019-06-10 00:00:00 +0000,951034.83
"","","",2018,N00041037,Eric Brakey (R),Postmates,5400,0,5400,20,C,2019-06-10 00:00:00 +0000,951034.83
"",D000030599,"",2018,N00041037,Eric Brakey (R),Uline Inc,5400,0,5400,20,C,2019-06-10 00:00:00 +0000,951034.83
"","","",2018,N00041037,Eric Brakey (R),Um Holdings,5400,0,5400,20,C,2019-06-10 00:00:00 +0000,951034.83
"","","",2018,N00041921,Zak Ringelstein (D),Arrive Hotels & Restaurants,5400,0,5400,1,C,2019-06-10 00:00:00 +0000,382339.32
"",D000000367,"",2018,N00041921,Zak Ringelstein (D),Walmart Inc,4700,0,4700,2,C,2019-06-10 00:00:00 +0000,382339.32
"",D000043480,"",2018,N00041921,Zak Ringelstein (D),University of Southern Maine,2735,0,2735,3,C,2019-06-10 00:00:00 +0000,382339.32
"","","",2018,N00041921,Zak Ringelstein (D),Doctorbox Health,2700,0,2700,4,C,2019-06-10 00:00:00 +0000,382339.32
"","","",2018,N00041921,Zak Ringelstein (D),Offshore Worker,2700,0,2700,4,C,2019-06-10 00:00:00 +0000,382339.32
"","","",2018,N00041921,Zak Ringelstein (D),Yondr,2700,0,2700,4,C,2019-06-10 00:00:00 +0000,382339.32
"","","",2018,N00041921,Zak Ringelstein (D),Advertising Educational Foundation,1750,0,1750,7,C,2019-06-10 00:00:00 +0000,382339.32
"","","",2018,N00041921,Zak Ringelstein (D),Qrypt,1500,0,1500,8,C,2019-06-10 00:00:00 +0000,382339.32
"",D000037485,"",2018,N00041921,Zak Ringelstein (D),Sesame Workshop,1500,0,1500,8,C,2019-06-10 00:00:00 +0000,382339.32
"",D000030666,"",2018,N00041921,Zak Ringelstein (D),University of Maine,1500,0,1500,8,C,2019-06-10 00:00:00 +0000,382339.32
"","","",2018,N00041921,Zak Ringelstein (D),Wright Runstad & Co,1500,0,1500,8,C,2019-06-10 00:00:00 +0000,382339.32
"","","",2018,N00041921,Zak Ringelstein (D),Better Ventures,1000,0,1000,12,C,2019-06-10 00:00:00 +0000,382339.32
"","","",2018,N00041921,Zak Ringelstein (D),Brook Park Holdings,1000,0,1000,12,C,2019-06-10 00:00:00 +0000,382339.32
