affiliateid,orgid,pacid,cycle,CID,FirstLastP,Contrib,Indivs,Pacs,Total,Rank,CRPICO,ReleaseDate,NetRcpts
"","","",2022,N00048945,Blake Masters (R),1confirmation,11600,0,11600,20,C,2022-10-28 00:00:00 +0000,12006741.16
"",D000063612,"",2022,N00034985,Marc Victor (L),Sv Angel LLC,23200,0,23200,1,C,2022-10-28 00:00:00 +0000,128549.10999999999
"","","",2022,N00034985,Marc Victor (L),Mia Design,5800,0,5800,2,C,2022-10-28 00:00:00 +0000,128549.10999999999
"",D000062683,"",2022,N00034985,Marc Victor (L),North Point Advisors,5800,0,5800,3,C,2022-10-28 00:00:00 +0000,128549.10999999999
"",D000036714,"",2022,N00034985,Marc Victor (L),Pivotal Group,5800,0,5800,4,C,2022-10-28 00:00:00 +0000,128549.10999999999
"",D000061051,"",2022,N00034985,Marc Victor (L),DRL Enterprises,5800,0,5800,5,C,2022-10-28 00:00:00 +0000,128549.10999999999
"","","",2022,N00034985,Marc Victor (L),A Capital,5800,0,5800,6,C,2022-10-28 00:00:00 +0000,128549.10999999999
"","","",2022,N00034985,Marc Victor (L),Able,5800,0,5800,7,C,2022-10-28 00:00:00 +0000,128549.10999999999
"","","",2022,N00034985,Marc Victor (L),Calendar Holdings,5800,0,5800,8,C,2022-10-28 00:00:00 +0000,128549.10999999999
"","",C00755702,2022,N00034985,Marc Victor (L),Defeat Republicans PAC,0,5000,5000,9,C,2022-10-28 00:00:00 +0000,128549.10999999999
"","",C00764233,2022,N00034985,Marc Victor (L),Defend the Vote,0,5000,5000,10,C,2022-10-28 00:00:00 +0000,128549.10999999999
"",D000070171,"",2022,N00034985,Marc Victor (L),314 Action,0,5000,5000,11,C,2022-10-28 00:00:00 +0000,128549.10999999999
"",D000069975,"",2022,N00034985,Marc Victor (L),Progressive Turnout Project,0,5000,5000,12,C,2022-10-28 00:00:00 +0000,128549.10999999999
"","",C00757419,2022,N00034985,Marc Victor (L),Save Democracy PAC,0,5000,5000,13,C,2022-10-28 00:00:00 +0000,128549.10999999999
"","","",2022,N00034985,Marc Victor (L),TQ Ventures,2900,0,2900,14,C,2022-10-28 00:00:00 +0000,128549.10999999999
"",D000031225,"",2022,N00034985,Marc Victor (L),Zumiez Inc,2900,0,2900,15,C,2022-10-28 00:00:00 +0000,128549.10999999999
"",D000022049,"",2022,N00034985,Marc Victor (L),Jana Partners,2900,0,2900,16,C,2022-10-28 00:00:00 +0000,128549.10999999999
